"party_id","party_name","issue_slug","issue_label","question","stance","stance_he","evidence","source_count","source_type","source_tier","source_date","source_url","verified"
"shas","ש""ס","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","2","vote","doc","2025-07-23","https://knesset.gov.il/OdataV4/ParliamentInfo/KNS_PlenumVote(44413)","2026-09-07"
"shas","ש""ס","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0","נגד","sourced","2","vote","doc","2026-01-14","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203407","2026-09-07"
"shas","ש""ס","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","0","נגד","sourced","4","vote","doc","2025-10-22","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2232134","2026-09-07"
"shas","ש""ס","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","1","בעד","sourced","2","policy","doc","2022-10-18","https://www.nadlancenter.co.il/article/6528","2026-09-07"
"shas","ש""ס","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0","נגד","sourced","1","mk","said","2023-07-27","https://www.maariv.co.il/news/israel/article-1025737","2026-09-07"
"shas","ש""ס","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"shas","ש""ס","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0.5","עמדה חלקית","sourced","1","leader","said","2026-06-07","https://www.inn.co.il/news/698485","2026-09-07"
"shas","ש""ס","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","sourced","2","leader","said","2026-05-14","https://www.kikar.co.il/haredim-news/tf0dsx","2026-09-07"
"shas","ש""ס","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","1","media","reported","2026-07-07","https://www.inn.co.il/news/700908","2026-09-07"
"utj","יהדות התורה","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","vote","doc","2024-10-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2220999","2026-09-07"
"utj","יהדות התורה","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0","נגד","sourced","3","vote","doc","2026-03-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199298","2026-09-07"
"utj","יהדות התורה","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","4","vote","doc","2026-07-13","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198907","2026-09-07"
"utj","יהדות התורה","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","1","בעד","sourced","4","vote","doc","2023-07-11","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2207472","2026-09-07"
"utj","יהדות התורה","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0","נגד","sourced","3","vote","doc","2026-07-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2236693","2026-09-07"
"utj","יהדות התורה","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0","נגד","sourced","4","vote","doc","2025-11-19","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2200707","2026-09-07"
"utj","יהדות התורה","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0.5","עמדה חלקית","sourced","2","leader","said","2024-05-23","https://www.jdn.co.il/video/2204772/","2026-09-07"
"utj","יהדות התורה","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0","נגד","sourced","1","leader","said","2022-10-25","https://www.jdn.co.il/news/1846024/","2026-09-07"
"utj","יהדות התורה","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","1","בעד","sourced","2","leader","said","2026-04-14","https://www.kikar.co.il/haredim-news/gafni-finance-committee-haredi-education-budget","2026-09-07"
"utj","יהדות התורה","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0","נגד","sourced","2","vote","doc","2025-01-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2222918","2026-09-07"
"utj","יהדות התורה","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0","נגד","sourced","2","leader","said","2025-04-02","https://www.maariv.co.il/news/politics/article-1185155","2026-09-07"
"utj","יהדות התורה","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","2","vote","doc","2025-07-23","https://knesset.gov.il/OdataV4/ParliamentInfo/KNS_PlenumVote(44413)","2026-09-07"
"utj","יהדות התורה","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0","נגד","sourced","2","vote","doc","2026-01-14","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203407","2026-09-07"
"utj","יהדות התורה","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","0","נגד","sourced","3","vote","doc","2025-10-22","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2232134","2026-09-07"
"utj","יהדות התורה","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","1","בעד","sourced","2","leader","said","2026-02-18","https://www.mako.co.il/news-politics/2026_q1/Article-fbf200f3fd17c91026.htm","2026-09-07"
"utj","יהדות התורה","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0","נגד","sourced","1","mk","said","2023-06-20","https://www.maariv.co.il/news/israel/article-1016629","2026-09-07"
"utj","יהדות התורה","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"utj","יהדות התורה","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0","נגד","sourced","1","mk","said","2026-05-13","https://www.c14.co.il/article/1555510","2026-09-07"
"utj","יהדות התורה","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","sourced","1","leader","said","2026-08-02","https://www.bhol.co.il/news/1734969","2026-09-07"
"utj","יהדות התורה","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0.5","עמדה חלקית","sourced","1","leader","said","2022-10-27","https://www.srugim.co.il/723740-%D7%92%D7%9D-%D7%92%D7%A4%D7%A0%D7%99-%D7%9E%D7%90%D7%A9%D7%A8-%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95-%D7%A8%D7%A6%D7%94-%D7%A7%D7%95%D7%90%D7%9C%D7%99%D7%A6%D7%99%D7%94-%D7%A2%D7%9D-%D7%A8%D7%A2%D7%B4","2026-09-07"
"rz","הציונות הדתית","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","3","platform","doc","2026-09-06","https://zionutdatit.org.il/wp-content/uploads/2022/10/Settlement-and-Sovereignty.pdf","2026-09-07"
"rz","הציונות הדתית","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","1","בעד","sourced","5","platform","doc","2026-09-06","https://zionutdatit.org.il/wp-content/uploads/2022/10/The-War-Against-Terror-1.pdf","2026-09-07"
"rz","הציונות הדתית","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","4","vote","doc","2026-07-13","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198907","2026-09-07"
"rz","הציונות הדתית","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","1","בעד","sourced","3","platform","doc","2026-09-06","https://zionutdatit.org.il/wp-content/uploads/2022/10/Judicial-Reform.pdf","2026-09-07"
"rz","הציונות הדתית","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0","נגד","sourced","3","vote","doc","2026-07-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2236693","2026-09-07"
"rz","הציונות הדתית","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0","נגד","sourced","4","vote","doc","2025-11-19","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2200707","2026-09-07"
"rz","הציונות הדתית","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","1","בעד","sourced","2","leader","said","2026-06-29","https://www.israelhayom.co.il/news/politics/article/20872142","2026-09-07"
"rz","הציונות הדתית","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","1","בעד","sourced","2","platform","doc","2026-09-06","https://zionutdatit.org.il/wp-content/uploads/2022/10/Economy-1.pdf","2026-09-07"
"rz","הציונות הדתית","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","sourced","2","media","reported","2026-07-07","https://www.ynet.co.il/judaism/article/yokra14826273","2026-09-07"
"rz","הציונות הדתית","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0","נגד","sourced","3","vote","doc","2025-01-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2222918","2026-09-07"
"rz","הציונות הדתית","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","1","בעד","sourced","2","policy","doc","2022-10-30","https://www.ynet.co.il/judaism/article/bysw00aons","2026-09-07"
"rz","הציונות הדתית","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","5","platform","doc","2026-09-06","https://zionutdatit.org.il/wp-content/uploads/2022/10/Settlement-and-Sovereignty.pdf","2026-09-07"
"rz","הציונות הדתית","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0","נגד","sourced","2","vote","doc","2026-01-14","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203407","2026-09-07"
"rz","הציונות הדתית","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","0","נגד","sourced","3","vote","doc","2025-10-22","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2232134","2026-09-07"
"rz","הציונות הדתית","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","2","media","reported","2025-04-24","https://www.israelhayom.co.il/news/politics/article/17813912","2026-09-07"
"rz","הציונות הדתית","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0","נגד","sourced","1","leader","said","2021-07-11","https://www.srugim.co.il/579493-%D7%A1%D7%9E%D7%95%D7%98%D7%A8%D7%99%D7%A5-%D7%A2%D7%9C-%D7%91%D7%92%D7%A5-%D7%94%D7%A4%D7%95%D7%A0%D7%93%D7%A7%D7%90%D7%95%D7%AA-%D7%9B%D7%A8%D7%A1%D7%95%D7%9D-%D7%91%D7%99%D7%94%D7%93%D7%95","2026-09-07"
"rz","הציונות הדתית","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0","נגד","sourced","1","leader","said","2025-10-23","https://www.maariv.co.il/news/politics/article-1244303","2026-09-07"
"rz","הציונות הדתית","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0.5","עמדה חלקית","sourced","2","policy","doc","2022-10-30","https://www.ynet.co.il/judaism/article/h1yc5lh4i","2026-09-07"
"rz","הציונות הדתית","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","1","בעד","sourced","1","leader","said","2024-11-01","https://www.makorrishon.co.il/news/article/300850","2026-09-07"
"rz","הציונות הדתית","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","1","leader","said","2026-05-05","https://www.mako.co.il/news-politics/2026_q2/Article-05d42390056fd91026.htm","2026-09-07"
"otzma","עוצמה יהודית","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","3","policy","doc","2025-03-09","https://ozma-yeudit.co.il/%d7%91%d7%9f-%d7%92%d7%91%d7%99%d7%a8-%d7%95%d7%a2%d7%95%d7%a6%d7%9e%d7%94-%d7%99%d7%94%d7%95%d7%93%d7%99%d7%aa-%d7%9e%d7%a7%d7%93%d7%9e%d7%99%d7%9d-%d7%91%d7%9b%d7%a0%d7%a1%d7%aa-%d7%91%d7%99%d7%98/","2026-09-07"
"otzma","עוצמה יהודית","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","1","בעד","sourced","5","policy","doc","2025-12-18","https://ozma-yeudit.co.il/%d7%a2%d7%99%d7%a7%d7%a8%d7%99-%d7%98%d7%99%d7%95%d7%98%d7%aa-%d7%94%d7%a6%d7%a2%d7%aa-%d7%97%d7%95%d7%a7-%d7%a2%d7%95%d7%a0%d7%a9-%d7%9e%d7%95%d7%95%d7%aa-%d7%9c%d7%9e%d7%97%d7%91%d7%9c%d7%99%d7%9d/","2026-09-07"
"otzma","עוצמה יהודית","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","4","vote","doc","2026-07-13","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198907","2026-09-07"
"otzma","עוצמה יהודית","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","1","בעד","sourced","4","vote","doc","2023-07-11","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2207472","2026-09-07"
"otzma","עוצמה יהודית","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0","נגד","sourced","3","vote","doc","2026-07-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2236693","2026-09-07"
"otzma","עוצמה יהודית","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0","נגד","sourced","2","vote","doc","2025-11-19","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2200707","2026-09-07"
"otzma","עוצמה יהודית","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","1","בעד","sourced","2","leader","said","2024-12-19","https://ozma-yeudit.co.il/%d7%99%d7%95%d7%b4%d7%a8-%d7%a2%d7%95%d7%a6%d7%9e%d7%94-%d7%99%d7%94%d7%95%d7%93%d7%99%d7%aa-%d7%94%d7%a9%d7%a8-%d7%9c%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%90%d7%99/","2026-09-07"
"otzma","עוצמה יהודית","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"otzma","עוצמה יהודית","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","sourced","1","leader","said","2021-11-01","https://ozma-yeudit.co.il/%d7%97%d7%9b-%d7%91%d7%9f-%d7%92%d7%91%d7%99%d7%a8-%d7%92%d7%9d-%d7%9c%d7%97%d7%a8%d7%93%d7%99%d7%9d-%d7%99%d7%a9-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%95%d7%9c%d7%90-%d7%a8%d7%a7-%d7%9c%d7%97/","2026-09-07"
"otzma","עוצמה יהודית","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0","נגד","sourced","2","vote","doc","2025-01-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2222918","2026-09-07"
"otzma","עוצמה יהודית","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","1","בעד","sourced","2","leader","said","2026-07-23","https://ozma-yeudit.co.il/%d7%99%d7%95%d7%b4%d7%a8-%d7%a2%d7%95%d7%a6%d7%9e%d7%94-%d7%99%d7%94%d7%95%d7%93%d7%99%d7%aa-%d7%95%d7%94%d7%a9%d7%a8-%d7%9c%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%90/","2026-09-07"
"otzma","עוצמה יהודית","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","5","platform","doc","2021-08-02","https://ozma-yeudit.co.il/%d7%9e%d7%99-%d7%90%d7%a0%d7%97%d7%a0%d7%95/","2026-09-07"
"otzma","עוצמה יהודית","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0","נגד","sourced","2","vote","doc","2026-01-14","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203407","2026-09-07"
"otzma","עוצמה יהודית","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","0","נגד","sourced","3","vote","doc","2025-10-22","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2232134","2026-09-07"
"otzma","עוצמה יהודית","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","1","leader","said","2022-08-24","https://ozma-yeudit.co.il/%d7%97%d7%9b-%d7%91%d7%9f-%d7%92%d7%91%d7%99%d7%a8-%d7%91%d7%97%d7%95%d7%92-%d7%91%d7%99%d7%aa-%d7%91%d7%92%d7%9f-%d7%99%d7%91%d7%a0%d7%94-%d7%9b%d7%a9%d7%9e%d7%a2%d7%9c%d7%99%d7%9d-%d7%9e/","2026-09-07"
"otzma","עוצמה יהודית","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0","נגד","sourced","1","leader","said","2022-09-07","https://www.inn.co.il/news/576700","2026-09-07"
"otzma","עוצמה יהודית","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0","נגד","sourced","2","policy","doc","2023-09-22","https://www.ynet.co.il/news/article/syb3leskp","2026-09-07"
"otzma","עוצמה יהודית","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0.5","עמדה חלקית","sourced","1","media","reported","2026-04-26","https://www.jdn.co.il/news/2636985/","2026-09-07"
"otzma","עוצמה יהודית","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"otzma","עוצמה יהודית","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","2","leader","said","2026-08-16","https://ozma-yeudit.co.il/%d7%99%d7%a8%d7%99%d7%99%d7%aa-%d7%94%d7%a4%d7%aa%d7%99%d7%97%d7%94-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a6%d7%9e%d7%94-%d7%99%d7%94%d7%95%d7%93%d7%99%d7%aa-%d7%9e%d7%90%d7%95%d7%aa-%d7%aa%d7%95%d7%9e%d7%9b/","2026-09-07"
"amcha","עמך ישראל","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","leader","said","2026-08-25","https://www.mako.co.il/news-israel-elections/2026_q3/Article-6a69100062930a1026.htm","2026-09-07"
"amcha","עמך ישראל","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"amcha","עמך ישראל","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0.5","עמדה חלקית","sourced","2","leader","said","2026-09-03","https://www.bhol.co.il/news/1738175","2026-09-07"
"amcha","עמך ישראל","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0.5","עמדה חלקית","sourced","2","leader","said","2026-01-28","https://www.srugim.co.il/1294206-%D7%95%D7%99%D7%A0%D7%98%D7%A8-%D7%A2%D7%9C-%D7%97%D7%91%D7%99%D7%A8%D7%94-%D7%9C%D7%91%D7%A0%D7%98-%D7%94%D7%92%D7%99%D7%A2-%D7%94%D7%96%D7%9E%D7%9F-%D7%9C%D7%94%D7%A8%D7%95%D7%92-%D7%90%D7%AA","2026-09-07"
"amcha","עמך ישראל","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0.5","עמדה חלקית","sourced","2","leader","said","2026-09-03","https://www.bhol.co.il/news/1738175","2026-09-07"
"amcha","עמך ישראל","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"amcha","עמך ישראל","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","1","בעד","sourced","2","leader","said","2026-08-25","https://www.mako.co.il/news-israel-elections/2026_q3/Article-6a69100062930a1026.htm","2026-09-07"
"amcha","עמך ישראל","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"amcha","עמך ישראל","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","sourced","2","leader","said","2026-09-03","https://www.bhol.co.il/news/1738175","2026-09-07"
"amcha","עמך ישראל","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"amcha","עמך ישראל","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0.5","עמדה חלקית","documented_silence","0","","","","",""
